id	annotation	C6_chemical_A1	C6_chemical_A3	C6_chemical_B1	C6_chemical_B2	C6_chemical_B3	C6_chemical_C1	C6_chemical_C2	C6_chemical_C3	C6_control_A1	C6_control_A3	C6_control_B1	C6_control_B2	C6_control_B3	C6_control_C1	C6_control_C2	C6_control_C3	L4_chemical_A1	L4_chemical_A2	L4_chemical_A3	L4_chemical_B1	L4_chemical_B2	L4_chemical_B3	L4_chemical_C2	L4_chemical_C3	L4_control_A1	L4_control_A2	L4_control_A3	L4_control_B1	L4_control_B2	L4_control_B3	L4_control_C2	L4_control_C3
LQ01X038140	Putative Phosphatidate cytidylyltransferase	5.178369013	5.091113715	5.271228747	5.107761072	5.591810714	5.404065031	5.253217368	5.029867264	5.073387179	5.816824172	5.891620364	5.489075883	5.471064121	5.228257449	6.185100438	5.086161087	5.39664772	5.473618725	5.218119887	5.117389777	5.319031303	5.483939243	5.285996824	6.053061273	5.116862049	5.475509437	5.591382775	5.305400379	5.140627952	5.098098093	5.021865197	5.694430476
LQ01X038170	Putative uncharacterized protein	11.04365938	10.56981689	10.85409065	11.65441998	10.99787111	12.68184915	12.59213256	12.3980921	10.94790846	10.80074592	10.977139	11.69299923	11.15173691	12.64158469	12.77300568	12.68680612	11.06384725	11.76210882	10.73909509	11.27771983	11.5003456	10.87915225	12.41468424	12.74968955	10.6019395	11.08252216	10.84473829	10.91829465	11.41956727	11.47956609	12.38839775	12.58195565
LQ01X038190	Hypothetical protein	4.977815157	5.031835086	5.145136764	5.130129574	4.89811835	5.079054858	5.233754647	5.060717309	4.752234035	5.021744319	5.0105512	5.170556227	5.167920076	5.104068566	4.961273784	5.07653655	5.094183479	5.041101069	4.973106137	5.096047718	5.440408012	4.823825336	4.623738658	4.936809227	4.980014467	5.075380749	5.353852993	4.867539152	5.421248686	4.920039969	4.95484689	4.897337865
LQ01X038200	Calcium-transporting ATPase 3, endoplasmic reticulum-type	4.915263242	4.749170653	5.174819616	4.865073057	4.904736959	4.821606222	5.040809199	5.043151677	4.94867938	4.930133283	4.950400778	4.707813223	4.597304032	5.432790155	5.13941969	4.964001675	5.175415307	4.754086991	5.309911673	4.808180019	4.983987254	5.240047903	5.414794614	5.316401645	4.946181965	5.064290268	5.245156402	4.783851691	4.836905855	5.404073956	5.727214777	5.092130503
LQ01X038290	Putative uncharacterized protein	5.567953861	5.060014873	5.383383867	5.541938584	5.048369865	5.321172554	5.360580515	5.507516728	5.498983	5.355683937	5.043249463	5.387406288	5.482044934	5.420328961	5.401235037	5.311570372	5.202255841	5.2081287	5.396059786	5.803344658	5.271250147	5.243340453	5.169708462	5.470255201	5.04787199	5.44132641	5.13327074	5.512600119	5.509000617	4.955912042	4.986480271	5.612591392
LQ01X038340	Putative expansin-B2	5.180103136	5.613725498	5.370270805	5.624413091	5.305892346	5.382708559	5.337123717	5.317130806	5.395749041	4.956813296	6.002790214	5.367895545	5.554738392	5.558851392	5.147476819	5.398407537	5.833036968	5.622812614	5.586477131	6.081390253	5.758739347	5.823322103	5.663539278	5.32592288	5.107743772	5.412788774	5.719345393	5.985928516	5.609744163	5.63349181	5.852971715	5.640786093
LQ01X038350	Hypothetical protein	5.592169099	5.770197737	5.757493488	5.625116632	6.179038275	6.116564903	5.981945418	6.06413912	5.557100868	5.516058386	6.166881705	5.506256592	6.059934846	5.782657735	5.655149289	6.454777687	5.889715291	5.988624613	6.409166273	6.133604044	6.05997708	5.971289643	5.965436053	6.223990817	6.048236698	6.138673417	5.709075764	5.779878701	5.887788844	6.025874458	6.010773983	6.262445291
LQ01X038370	Transcription factor UNE10	13.36115437	12.32515252	14.18240833	13.34917572	14.40862743	14.54330556	14.38271653	14.55205765	13.22735364	11.97778125	13.93421298	13.56825359	13.87074032	14.66269145	14.26240948	14.44028922	12.39104446	13.16070946	12.23581823	14.71639759	14.4685764	13.75942677	15.23978114	15.16684232	12.62653219	13.25092415	12.51151481	14.50390662	14.31012561	14.3659201	15.22629211	15.14654989
LQ01X038390	Protein transport protein Sec61 subunit beta	4.960042396	4.834173557	4.852810439	5.099042102	5.271309881	4.898986481	5.25334642	4.848483245	5.001064274	5.366772927	5.044581274	4.91891057	4.771067404	5.270129462	5.914003407	5.28026031	5.02042343	5.135815886	4.902625819	5.294993402	5.165164018	5.210598346	5.84738925	5.011383336	4.644112985	5.382901589	4.791731746	4.979111539	4.854323383	4.995943414	5.062745628	5.478594917
LQ01X038410	Putative uncharacterized protein	5.061823772	5.370712824	5.29012144	5.536269796	5.449161966	5.493443652	5.331601253	5.401549289	5.296443331	5.166770997	5.610006489	5.284124556	5.223975734	5.350089816	5.536425093	5.141350185	5.140972298	5.124885019	5.408550183	5.227958581	5.013927763	5.197326028	4.772195037	6.204785574	5.187997743	4.94948592	5.019516181	5.4187122	5.002531957	5.066435144	5.430839724	6.233979025
LQ01X038430	At1g80930/F23A5_23	10.91619482	10.48488339	10.59153123	11.69434615	10.80774925	12.35886765	12.17920758	12.09931276	11.11392439	10.68636835	10.58131669	11.91871489	10.90307577	12.35532974	12.40313544	12.32559489	11.15445699	9.458643474	10.2692346	9.955869549	9.883973457	10.66059838	11.42958755	10.55128528	10.85008339	9.474618509	9.847518352	10.06301766	9.664333804	10.86709136	11.29354699	10.4574457
LQ01X038440	T-complex protein 1 subunit alpha	13.91695346	14.0049912	12.7492194	12.47515978	12.46436515	12.54928864	12.17982544	11.97568341	13.94716347	13.86715103	13.10538754	12.79260829	12.85980923	12.61177278	12.3468741	12.21243392	13.71933931	13.19140847	14.0269585	12.66778046	13.06755792	13.00127882	12.8458235	12.40258582	14.13534405	13.7163291	14.31939468	12.5369749	13.3336411	12.67114598	12.83470838	12.40140962
LQ01X038450	Probable plastid-lipid-associated protein 11, chloroplastic	11.57801332	11.42862017	12.1523983	12.65333126	12.50039974	13.54734185	13.66698152	13.27851972	11.48070723	11.21780035	11.92508918	12.58209776	12.44476408	13.59535735	13.49974051	13.38055979	11.84333323	12.16300381	11.15253165	12.49028424	12.59698046	12.10309925	13.98383033	13.91122886	11.42270569	11.8749738	11.25671057	12.64060076	12.27194529	12.80386608	13.82464771	13.51917518
LQ01X038490	Squamosa promoter-binding-like protein 8	5.635671872	5.584144828	6.552684231	5.756248183	6.429423271	5.562212655	5.846725144	5.653296501	5.726638635	5.568850747	5.986069473	5.849995925	6.462454044	5.580065556	5.540487359	5.696279447	5.673244782	5.648766057	5.514730475	6.079104241	7.203265068	5.795672987	5.788881284	6.254330919	5.365033978	5.540637153	5.323640891	6.315747967	6.380532181	6.100275859	5.535002124	5.909127139
LQ01X038540	Elongation factor G, mitochondrial	5.674987836	5.566601433	5.206711152	5.931023978	5.686126852	5.865020694	6.314499296	6.147740125	5.943027188	6.415360643	5.278674372	5.971718301	5.177121187	5.777958264	6.753580004	5.642620745	6.178667504	6.923269601	5.42389982	5.566318357	5.680811814	5.742245974	6.099205427	5.688652923	6.110595183	6.424600366	5.734134028	6.205513824	5.251490348	5.603925228	6.202551351	5.926217276
LQ01X038560	Putative Predicted protein	9.862734146	8.600092802	9.918314504	11.46773538	10.08905862	13.23083488	13.76545646	12.44397571	9.725010532	8.597529379	9.944538025	11.63207363	10.26005044	13.26238758	13.56085153	13.08843244	8.002356845	9.257319526	8.235926756	9.327818185	9.890029858	9.428036731	12.66501573	12.25072362	8.701893985	9.778538384	8.716545764	9.723770257	9.816049162	10.98316342	12.60888222	12.11769964
LQ01X038620	E3 ubiquitin-protein ligase BRE1-like 1	9.825870052	9.565530026	9.755415187	9.787428153	10.08099196	10.49917838	10.534965	10.6780618	9.544004964	9.580638324	9.830536875	9.159495909	9.786323051	10.27657031	10.41019811	10.25821325	9.839117846	9.735130886	9.76424867	9.805999018	10.26946773	9.972036519	10.99092805	11.14249648	9.978992058	9.976609968	9.980071588	10.46849717	10.39489552	10.42009818	10.98456834	10.9577566
LQ01X038630	Autophagy-related protein 3	5.486928098	5.62753291	6.094057148	6.275849781	5.672351436	6.605314642	6.062226502	6.096972382	6.450729982	6.139017574	5.846336444	5.903053728	5.763242853	6.603156068	7.213189315	6.163723549	5.531480148	5.552645323	5.206630752	5.70015322	5.070925955	5.924773318	5.729119088	5.023811212	5.987666819	5.724041434	5.143514783	5.606935088	5.141388534	5.292609334	5.626243038	5.439361002
LQ01X038650	DnaJ protein homolog	5.632296733	6.195224479	5.709581338	5.783401732	5.406282415	6.100558758	5.685632547	5.911438706	6.064179667	6.395851762	5.871469626	5.726646025	5.754530123	6.300657089	6.775212196	5.852829655	5.749103265	5.645157184	5.360221603	6.56623649	5.878640174	6.141912993	5.261696366	6.323735726	5.71314947	6.218883872	5.544446172	7.128152717	5.671165026	6.090489502	5.757844213	6.149600691
LQ01X038810	Putative uncharacterized protein	10.62151572	10.92187198	10.29619535	10.51854521	10.7197968	11.03609325	11.28817071	11.69085236	10.73756488	10.9040987	10.52444619	10.70777055	10.75317732	11.18604327	11.52626877	11.56176829	10.86461349	11.02759266	11.47297471	10.92950264	10.56527679	11.10539639	11.34764002	11.94046891	10.93621051	11.07425949	11.84259942	10.83544269	10.64551229	11.16342532	11.3868317	11.62008197
LQ01X038820	Predicted protein	7.610967763	8.323173146	7.607318153	8.901224379	7.513108115	8.982166818	9.298307673	9.903240112	8.291403314	8.644205547	7.834391182	9.391303547	8.247817234	9.209983786	9.029209398	9.913409919	8.408620394	8.168141287	6.171518555	8.815941955	8.573309349	9.062828337	8.319151063	8.856709832	8.046715353	8.45616411	6.35320329	8.865550243	8.174514237	9.258752021	8.636804618	8.457116704
LQ01X038830	Putative uncharacterized protein	11.75561525	11.24658413	11.58297341	11.83037522	11.33052041	11.49002289	11.92652369	11.45076947	11.87052423	12.56734153	11.67624564	11.75419984	11.75492804	11.71658502	11.80642529	11.73466025	11.57410592	11.59046619	11.25352256	11.12973217	11.32449551	11.28392095	11.0389637	11.02855626	11.8056708	11.87317663	11.41579933	11.2216938	10.49197491	10.84601755	11.04054705	10.78290245
LQ01X038850	Putative Predicted protein	10.70023797	10.69045569	9.549729878	9.392507799	9.218676192	7.622274209	7.796357179	8.439288203	10.59995966	10.75776352	9.892721573	9.343994228	9.93011275	8.140885081	8.111646887	8.392190007	11.48525468	11.14535884	11.86941541	10.483073	10.4144278	10.75430891	7.223077491	9.107440642	11.29329348	11.52367577	11.75557032	10.02306863	9.860419611	9.648515698	6.640440798	7.866368116
LQ01X038860	Putative UPF0481 protein At3g47200	5.305575813	5.51647105	6.154820694	5.652443998	6.031214787	5.779265953	5.689689889	5.48090246	5.36702076	5.17420788	5.653978794	5.612177383	5.562336949	5.527727968	5.614471294	5.674588927	5.475836063	5.596486257	5.538899801	5.895973696	5.232746246	5.529282301	6.426828226	5.881468174	5.918650716	5.635421924	5.614689103	6.023814527	5.219615344	5.402036819	5.553464063	6.324573473
LQ01X038920	Putative UPF0481 protein At3g47200	5.125201208	5.301175521	4.89305735	4.904644465	4.921696858	5.080200384	4.930718745	5.09457677	5.207356247	5.281340313	4.883361876	5.177079366	4.813731392	4.702559632	5.119317216	5.12656155	4.818734431	5.08510829	5.135994507	5.20227637	4.800770068	4.948178091	4.536151337	5.153599069	4.890367978	5.560908659	5.37576704	5.679029903	5.504327619	4.899411337	5.424602509	5.491807159
LQ01X038970	Putative Protein of unknown function DUF247%2C plant	11.80356074	11.59320123	10.99851428	10.20762257	10.90257576	8.739775729	8.741549163	9.758686113	11.99359928	12.1487519	11.28815421	10.29458716	10.86122544	9.178745934	9.360556651	9.644936914	12.02730584	12.05215091	12.39246008	10.83881399	10.99108957	11.42538296	9.237522531	9.720820507	12.00523239	12.17021542	12.47867136	10.29922995	10.96508906	10.20031755	9.653765999	9.958481404
LQ01X039010	Putative uncharacterized protein T8B10_70	4.782621883	4.962394749	5.030038288	4.814376496	5.659106993	4.928687476	4.94713424	4.994211403	4.907775695	4.83756482	4.923560232	4.716057163	5.380761743	5.328367839	4.722711971	4.930169533	5.003921205	5.270568313	4.676022029	5.403074301	5.21741904	4.669169277	8.488133151	5.412735435	5.303907637	5.513833299	4.638773056	5.534509336	5.265065769	4.825512767	5.396291615	4.916913208
LQ01X039040	Homeobox-leucine zipper protein HAT3	11.66985094	11.72992442	11.75441519	10.74514674	11.30397374	8.525939134	8.567275028	8.952270992	11.48516548	11.14840461	11.25353207	10.61024342	10.8422698	8.850670702	8.918744985	8.873312716	11.04086649	11.65449649	11.04535246	11.67024986	11.90563365	11.10573022	8.702199848	8.625163682	11.29332186	11.28289623	11.41265491	11.00920116	11.66769772	10.38220188	8.04288714	9.023470425
LQ01X039050	Putative Actin-related protein 2/3 complex subunit 5	12.27620948	12.10650266	12.10324131	11.92988862	12.06290565	12.02702096	11.75591915	11.72777757	12.47923446	12.84438541	12.31988223	11.81911537	12.32680419	12.0453972	11.85382082	11.93794468	12.03931013	12.16634382	12.44537588	12.27245891	12.16336947	11.87231406	12.22928842	11.37180222	12.40505001	12.44870847	12.57106804	11.98904716	11.37430446	11.70487267	12.18877239	11.26057308
LQ01X039070	Putative Protein-tyrosine phosphatase mitochondrial 1	6.349907904	6.723816372	6.483745379	6.437986197	6.838247113	5.791386971	6.215590652	5.865617417	6.740020662	7.028918933	6.397196388	6.545948293	7.189103437	5.775226906	6.13302975	6.102991536	6.49251309	6.994204266	7.085210662	7.075328621	7.343422312	6.603484139	5.789702071	6.741861324	6.439177083	7.001668886	7.555941066	6.428073941	7.098749427	6.646983137	6.65372009	6.310310101
LQ01X039090	Putative Uncharacterized amino acid permease yfnA	12.8740525	12.38945872	12.80203153	12.71131638	12.80026843	13.06418554	12.60357985	13.13394597	13.01306318	12.34536478	13.11057873	12.83712533	12.93099278	12.87820325	12.64313009	13.03065552	13.07021408	12.00682254	12.29429323	12.67774839	12.45962528	12.90972078	12.16412081	12.59186761	12.65568297	11.85802635	11.6817461	12.65333015	12.28262943	12.64852412	12.17598437	12.32843851
LQ01X039110	Protein ARABIDILLO 1	10.74814998	10.6440554	10.5206201	10.74568482	10.5169277	11.68104794	11.41798295	11.41038486	10.61074049	10.5050658	10.52716644	11.00436616	10.79507153	11.73450086	11.24586966	11.57931812	11.05612617	11.51318099	11.0049033	11.28591566	11.30405961	10.58757539	11.76611088	11.39422554	10.96137153	11.34519329	11.06990408	10.84258129	11.27609447	10.44952009	11.6578275	11.13487327
LQ01X039130	Putative Palmitoyl-protein thioesterase 1	13.20898327	13.25407299	13.40032349	12.99524153	12.64021432	12.34839003	12.35081311	11.74075205	13.09473661	12.77911117	13.18241978	12.92213292	12.76317007	12.40701758	12.14333813	11.94253508	12.93402382	12.638512	12.50357988	12.92043977	12.83527032	12.79837714	12.00147008	12.60906161	13.13145027	12.6771898	12.42832497	12.7424573	12.88307574	12.61325244	12.2529993	12.64363753
LQ01X039240	COP9 signalosome complex subunit 7	6.23542014	5.584649634	6.622842346	6.193443077	6.653247805	6.307579932	6.110277896	6.38652389	6.379693818	6.134473462	6.210236094	5.992041274	6.499295962	6.610697566	6.360995322	6.422107756	6.040758594	6.246737464	5.806540159	6.841234326	6.764709695	5.973873757	5.964076388	5.879464741	6.150827741	6.014331057	6.049785443	7.4205014	6.429507868	5.931218672	5.606790211	5.720278626
LQ01X039250	Putative Leucine carboxyl methyltransferase 2	5.5596093	5.361206473	5.772060234	5.529249304	5.53442172	5.6499966	5.583997482	5.779240252	5.625422109	5.61557802	5.556886132	5.572380662	6.036816358	6.213210047	5.667315934	5.642985603	5.552144021	5.567874807	5.975969901	5.870888482	5.829421117	5.697257705	5.99460341	5.435078153	5.644495526	5.785215404	5.594081568	5.757256341	5.99075574	5.480254508	5.524865498	5.567219237
LQ01X039260	Putative uncharacterized protein	13.17886168	13.09882552	13.53434492	13.08944644	13.35875185	11.29767604	11.1775806	11.29020726	13.33042794	13.14785101	13.54604492	13.28661989	13.47993669	11.4833969	11.6304917	11.84949031	13.49819338	13.88372273	13.73472999	13.54328861	13.53717321	13.67120406	10.95073469	11.5887649	13.66407603	13.77103596	13.54144268	13.52225931	13.62665954	12.54332931	11.153526	11.800793
LQ01X039270	Protein kinase G11A	11.14930651	12.01471073	10.43228685	9.945693141	10.47828982	10.00495425	9.524705964	10.06344489	11.24253651	11.99825861	10.66124442	9.967400005	10.50009867	10.19070832	9.623544153	10.38947646	11.24766677	11.4461654	12.06696577	10.55682067	10.54376304	10.7831281	9.730258157	9.977021777	11.90438695	11.83320769	12.21766833	10.49061709	11.04458904	10.18650683	9.668284864	9.955076294
LQ01X039280	Putative uncharacterized protein	12.60797052	12.67436889	12.90389592	12.69946575	12.69212501	12.42260001	12.07432411	12.14557244	12.56320292	12.47912473	12.87753447	12.58067513	12.79947398	12.39496853	12.11290507	12.16066442	12.03579369	12.38247481	11.88363136	12.92007927	12.42759901	12.51298079	11.51585353	11.49344945	11.97826773	12.17067123	11.94485788	12.47956	12.28748738	12.17202852	11.44890575	11.30281149
LQ01X039320	Glycyl-tRNA synthetase 2, chloroplastic/mitochondrial	5.716968874	6.028713254	5.489819766	5.457866362	5.579227747	6.428869735	6.108257389	7.151140975	5.154561238	5.272388917	5.410894833	5.220868328	5.435137075	6.379131494	6.000510197	7.061469058	5.745526325	5.502430914	5.982190989	4.937844653	5.406765666	5.59452832	5.801899002	7.350873644	5.544160301	5.207985764	5.215778553	5.314922708	5.20058293	5.664729598	5.987207361	6.412070804
LQ01X039330	Putative uncharacterized protein	13.42096058	14.3331205	13.84607435	13.34348051	13.84254381	13.16834427	13.24199737	13.53520071	13.65421709	14.17146265	13.78640215	13.37546673	13.71570844	13.38087909	13.60638237	13.56331235	13.45466902	13.41056489	13.30686958	13.83579241	13.7341455	13.608741	13.7445	14.51631883	13.90104344	13.54751702	13.78162816	13.63612674	14.25863779	13.99008382	13.89378494	14.73613891
LQ01X039340	GTP-binding protein YPTM2	5.287371184	5.421304002	5.522888166	5.494042425	5.06476411	5.112553292	5.377516057	5.665505893	5.553622458	5.505395001	5.518321373	5.257488512	5.25925331	5.272789762	5.567822106	5.296918858	5.408300373	5.260372866	5.370558886	5.403712343	5.711730478	5.569142414	5.234772622	5.318864664	5.287385989	5.665229825	5.607045011	5.627752856	5.209092424	5.518139435	5.535780133	5.615158768
LQ01X039350	Putative Uclacyanin-2	5.847471609	5.675567751	5.595371762	6.114441252	5.668165004	5.616741734	6.247845823	6.562741232	6.036990363	5.440809875	5.558153875	5.967594852	5.523224806	5.601967671	5.760533037	5.974555931	5.408584026	5.735590966	5.59927061	5.832641843	6.040844204	5.341416706	5.430193039	6.02866915	5.704274098	5.580827857	6.025663645	6.24843417	6.336581496	5.669120839	6.361196559	6.047422149
LQ01X039360	Protein mago nashi homolog	14.34971902	14.37590678	13.93315517	14.16249142	14.18894075	14.52364281	14.367711	14.16844944	14.52262639	14.72465759	14.19661236	14.44099258	14.25426739	14.4525534	14.30547639	14.36177116	14.34359234	13.58167962	13.99382247	13.53617548	13.6895018	13.78858254	13.51814091	13.49275042	14.39992627	13.71232581	13.85607911	13.47878803	13.19329309	13.57134975	13.45903666	13.42435252
